Temp C: 21.0625, TempF: 69.9125
12/11/2025 2:57:33 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:34 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:35 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:36 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:37 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:38 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:38 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:39 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:40 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:41 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:42 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:57:43 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:57:44 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:57:44 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:57:45 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:57:46 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:57:47 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:57:48 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:49 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:50 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:51 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:51 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:52 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:53 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:54 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:55 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:56 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:57 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:58 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:57:58 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:00 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:01 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:02 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:03 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:04 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:05 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:05 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:06 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:07 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:08 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:09 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:10 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:11 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:12 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:14 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:15 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:16 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:17 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:18 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:18 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:19 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:20 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:21 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:22 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:23 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:24 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:25 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:25 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:26 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:27 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:28 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:29 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:30 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:31 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:32 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:32 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:34 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:35 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:36 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:36 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:37 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:38 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:39 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:40 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:41 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:42 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:43 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:43 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:44 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:45 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:46 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:47 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:48 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:49 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:50 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:50 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:51 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:52 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:53 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:54 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:55 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:56 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:57 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:58 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:58 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:58:59 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:00 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:01 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:02 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:03 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:04 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:05 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:06 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:06 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:07 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:08 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:09 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:10 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:11 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:12 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:12 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:13 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:14 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:15 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:16 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:17 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:18 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:19 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:20 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:21 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:22 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:23 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:24 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:25 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:25 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:26 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:27 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:28 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:29 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:30 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:31 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:32 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:33 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:34 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:35 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:35 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:36 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:37 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:38 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:39 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:40 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:40 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:41 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:42 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:43 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:44 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 2:59:45 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:46 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:46 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:47 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:48 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:49 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:50 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:51 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:52 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:53 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:54 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:55 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:56 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:56 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:57 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:58 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 2:59:59 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:00:00 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:00:01 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:02 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:02 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:03 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:04 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:05 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:06 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:07 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:08 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:09 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:10 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:10 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:11 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:13 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:00:13 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:00:14 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:00:15 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:00:16 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:00:17 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:00:18 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:19 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:20 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:21 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:21 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:22 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:23 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:24 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:25 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:26 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:26 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:27 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:28 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:29 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:30 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:31 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:31 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:32 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:33 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:34 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:35 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:36 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:37 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:38 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:38 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:39 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:40 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:41 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:42 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:43 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:44 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:44 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:00:45 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:06:17 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:06:17 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:06:18 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:06:19 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:06:20 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:06:21 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:07:58 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:07:59 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:08:00 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:08:01 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:08:02 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:08:03 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:08:04 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:10:30 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:10:30 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:10:31 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:10:32 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:10:33 PM, Temp C: 22.75, TempF: 72.95
12/11/2025 3:48:19 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:20 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:21 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:22 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:23 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:24 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:24 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:26 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:27 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:28 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:28 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:29 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:30 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:31 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:32 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:33 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:34 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:34 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:35 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:36 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:37 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:38 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:39 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:39 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:40 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:41 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:42 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:43 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:44 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:45 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:46 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:46 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:47 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:48 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:49 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:50 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:51 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:52 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:53 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:53 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:54 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:55 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:56 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:57 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:58 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:48:59 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:00 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:00 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:03 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:03 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:04 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:05 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:06 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:07 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:08 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:09 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:10 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:11 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:12 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:13 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:14 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:15 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:16 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:17 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:17 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:18 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:19 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:20 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:21 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:22 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:22 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:23 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:24 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:25 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:26 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:27 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:28 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:28 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:29 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:30 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:31 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:32 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:33 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:34 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:35 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:36 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:36 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:37 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:38 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:39 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:40 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:41 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:42 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:42 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:43 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:44 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:45 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:46 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:47 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:48 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:49 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:50 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:51 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:52 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:53 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:54 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:55 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:56 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:57 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:57 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:58 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:49:59 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:00 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:01 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:02 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:03 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:03 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:04 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:05 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:06 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:07 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:08 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:09 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:10 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:10 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:11 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:12 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:13 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:14 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:15 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:16 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:16 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:17 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:18 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:19 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:21 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:22 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:23 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:24 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:25 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:26 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:26 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:27 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:28 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:29 PM, Temp C: 22.6875, TempF: 72.8375
12/11/2025 3:50:30 PM, Temp C: 22.6875, TempF: 72.8375
